month_sin,month_cos,week_sin,week_cos,today_is_holiday,tomorrow_is_holiday,minute_of_day,temp_h,temp_l,weat_sun,weat_cloud,weat_rain,weat_snow,weat_light,weat_storm
0.9844738167520922,0.1755314904214282,0.43388373911755823,-0.900968867902419,0,0,0.2902777777777778,11.2,2.2,1,0,0,0,0,0
0.9813064702716093,0.19245158197082995,0.9749279121818236,-0.22252093395631434,0,0,0.7652777777777777,7.4,4.2,0,1,1,0,0,0
0.9741004551724205,0.22611568550828828,0.0,1.0,0,1,0.05694444444444444,12.6,3.6,1,1,0,0,0,0
0.9657399376548549,0.2595117970697999,-0.9749279121818235,-0.2225209339563146,0,0,0.3194444444444444,10.8,0.4,1,0,0,0,0,0
0.9611297838723007,0.27609697309746883,-0.433883739117558,-0.9009688679024191,0,0,0.8013888888888889,9.5,-0.2,1,0,1,0,0,0
0.9611297838723007,0.27609697309746883,-0.433883739117558,-0.9009688679024191,0,0,0.2361111111111111,9.5,-0.2,1,0,1,0,0,0
0.9611297838723007,0.27609697309746883,-0.433883739117558,-0.9009688679024191,0,0,0.14166666666666666,9.5,-0.2,1,0,1,0,0,0
0.9562348265919056,0.29260033563334836,0.43388373911755823,-0.900968867902419,0,0,0.12222222222222222,5.5,0.8,0,1,0,0,0,0
0.9398560579418954,0.3415707691678556,0.0,1.0,0,0,0.475,9.7,2.6,1,1,0,0,0,0
0.9275416835791966,0.37371971479046906,-0.9749279121818235,-0.2225209339563146,0,0,0.2013888888888889,8.9,-0.2,1,1,0,1,0,0
0.9275416835791966,0.37371971479046906,-0.9749279121818235,-0.2225209339563146,0,0,0.125,8.9,-0.2,1,1,0,1,0,0
0.9209712877166346,0.38963044953078796,-0.433883739117558,-0.9009688679024191,0,0,0.28888888888888886,8.7,0.5,1,1,1,0,0,0
0.9209712877166346,0.38963044953078796,-0.433883739117558,-0.9009688679024191,0,0,0.2222222222222222,8.7,0.5,1,1,1,0,0,0
0.9141279881853337,0.40542572835999735,0.43388373911755823,-0.900968867902419,0,0,0.6152777777777778,6.3,-0.7,1,1,0,1,0,0
0.9141279881853337,0.40542572835999735,0.43388373911755823,-0.900968867902419,0,0,0.034722222222222224,6.3,-0.7,1,1,0,1,0,0
0.9070138128026359,0.4211008707960896,0.9749279121818236,-0.22252093395631434,0,0,0.8833333333333333,6.5,0.5,1,1,0,1,0,0
0.8919813464595485,0.45207220393230435,0.0,1.0,0,0,0.6597222222222222,10.9,0.7,1,1,0,0,0,0
0.8758917051442429,0.48250774176121847,-0.9749279121818235,-0.2225209339563146,0,0,0.8652777777777778,9.9,2.4,1,0,0,0,0,0
0.8758917051442429,0.48250774176121847,-0.9749279121818235,-0.2225209339563146,0,0,0.6736111111111112,9.9,2.4,1,0,0,0,0,0
0.8674563547295968,0.4975132889071807,-0.433883739117558,-0.9009688679024191,0,0,0.22361111111111112,6.9,2.7,0,1,1,0,0,0
0.8587639582758029,0.5123714121284237,0.43388373911755823,-0.900968867902419,0,0,0.5916666666666667,8.0,-1.1,1,1,0,0,0,0
0.8587639582758029,0.5123714121284237,0.43388373911755823,-0.900968867902419,0,0,0.12361111111111112,8.0,-1.1,1,1,0,0,0,0
0.8311706263658079,0.5560174366570446,0.0,1.0,0,0,0.7666666666666667,10.0,1.2,1,1,0,0,0,0
0.8311706263658079,0.5560174366570446,0.0,1.0,0,0,0.39166666666666666,10.0,1.2,1,1,0,0,0,0
0.8214765533024142,0.5702422926917872,-0.7818314824680299,0.6234898018587334,0,0,0.8527777777777777,7.9,0.0,1,0,0,0,0,0
0.8214765533024142,0.5702422926917872,-0.7818314824680299,0.6234898018587334,0,0,0.3263888888888889,7.9,0.0,1,0,0,0,0,0
0.8013610881746764,0.5981809144059165,-0.433883739117558,-0.9009688679024191,0,0,0.19444444444444445,9.5,1.5,0,0,1,0,0,0
0.8013610881746764,0.5981809144059165,-0.433883739117558,-0.9009688679024191,0,0,0.15555555555555556,9.5,1.5,0,0,1,0,0,0
0.7802958510707755,0.6254105729852464,0.9749279121818236,-0.22252093395631434,0,0,0.2638888888888889,3.7,-1.0,1,0,0,1,0,0
0.7583058084785624,0.6518989958787126,0.0,1.0,0,0,0.044444444444444446,5.0,-1.0,1,0,0,0,0,0
0.7469720876965552,0.6648553979642865,-0.7818314824680299,0.6234898018587334,0,0,0.8958333333333334,6.2,-0.4,1,0,0,0,0,0
0.7469720876965552,0.6648553979642865,-0.7818314824680299,0.6234898018587334,0,0,0.7333333333333333,6.2,-0.4,1,0,0,0,0,0
0.7469720876965552,0.6648553979642865,-0.7818314824680299,0.6234898018587334,0,0,0.7152777777777778,6.2,-0.4,1,0,0,0,0,0
0.7469720876965552,0.6648553979642865,-0.7818314824680299,0.6234898018587334,0,0,0.1486111111111111,6.2,-0.4,1,0,0,0,0,0
0.7469720876965552,0.6648553979642865,-0.7818314824680299,0.6234898018587334,0,0,0.0,6.2,-0.4,1,0,0,0,0,0
0.7236440382959124,0.6901733882429719,-0.433883739117558,-0.9009688679024191,0,0,0.6986111111111111,12.7,-0.1,1,0,0,0,0,0
0.7236440382959124,0.6901733882429719,-0.433883739117558,-0.9009688679024191,0,0,0.2569444444444444,12.7,-0.1,1,0,0,0,0,0
0.7116566222817746,0.7025274741691571,0.43388373911755823,-0.900968867902419,0,0,0.17083333333333334,8.2,-0.1,1,0,0,0,0,0
0.699458327051647,0.714673386042961,0.9749279121818236,-0.22252093395631434,0,0,0.8152777777777778,8.2,-1.4,1,1,0,0,0,0
0.699458327051647,0.714673386042961,0.9749279121818236,-0.22252093395631434,0,0,0.32083333333333336,8.2,-1.4,1,1,0,0,0,0
0.699458327051647,0.714673386042961,0.9749279121818236,-0.22252093395631434,0,0,0.14722222222222223,8.2,-1.4,1,1,0,0,0,0
0.6616346182422783,0.7498264012045686,-0.7818314824680299,0.6234898018587334,1,0,0.6444444444444445,6.7,-2.1,1,0,0,0,0,0
0.6486295610349814,0.7611042586607747,-0.9749279121818235,-0.2225209339563146,0,1,0.30277777777777776,6.0,0.4,0,1,0,1,0,0
0.6354323008901774,0.7721565844991642,-0.433883739117558,-0.9009688679024191,0,0,0.2388888888888889,2.4,0.4,0,1,0,1,0,0
0.6354323008901774,0.7721565844991642,-0.433883739117558,-0.9009688679024191,0,0,0.09722222222222222,2.4,0.4,0,1,0,1,0,0
0.5808002734538009,0.8140460935082178,0.0,1.0,0,0,0.23472222222222222,7.9,2.7,0,1,1,0,0,0
0.5667017562911176,0.8239230057575542,-0.7818314824680299,0.6234898018587334,0,0,0.06944444444444445,9.1,3.0,1,0,0,1,0,0
0.5524353131676196,0.8335557718385699,-0.9749279121818235,-0.2225209339563146,0,0,0.8805555555555555,5.9,-2.4,1,0,0,1,0,0
0.5524353131676196,0.8335557718385699,-0.9749279121818235,-0.2225209339563146,0,0,0.3277777777777778,5.9,-2.4,1,0,0,1,0,0
0.5380051715382996,0.8429415373547828,-0.433883739117558,-0.9009688679024191,0,0,0.7680555555555556,2.0,-3.7,0,0,0,1,0,0
0.5380051715382996,0.8429415373547828,-0.433883739117558,-0.9009688679024191,0,0,0.7152777777777778,2.0,-3.7,0,0,0,1,0,0
0.5234156073655503,0.8520775211013093,0.43388373911755823,-0.900968867902419,0,0,0.2152777777777778,9.8,-1.3,1,1,1,0,0,0
0.5086709438521044,0.8609610158889944,0.9749279121818236,-0.22252093395631434,0,0,0.23194444444444445,4.9,-1.5,1,0,0,0,0,0
0.47873384011578846,0.8779600847008882,0.0,1.0,0,0,0.6,7.6,-0.5,1,1,0,0,0,0
0.47873384011578846,0.8779600847008882,0.0,1.0,0,0,0.30694444444444446,7.6,-0.5,1,1,0,0,0,0
0.4482293417404106,0.893918596519257,-0.9749279121818235,-0.2225209339563146,0,0,0.7541666666666667,12.6,-0.4,0,1,1,0,0,0
0.4327755925504312,0.901501684131884,-0.433883739117558,-0.9009688679024191,0,0,0.2222222222222222,8.1,-1.7,1,0,0,0,0,0
0.4327755925504312,0.901501684131884,-0.433883739117558,-0.9009688679024191,0,0,0.14305555555555555,8.1,-1.7,1,0,0,0,0,0
0.4171936026123168,0.9088176373395029,0.43388373911755823,-0.900968867902419,0,0,0.21666666666666667,4.4,-5.5,1,0,0,0,0,0
0.4171936026123168,0.9088176373395029,0.43388373911755823,-0.900968867902419,0,0,0.15138888888888888,4.4,-5.5,1,0,0,0,0,0
0.3536761221763716,0.9353679493131483,-0.7818314824680299,0.6234898018587334,0,0,0.1763888888888889,6.8,0.3,1,1,0,0,0,0
0.3536761221763716,0.9353679493131483,-0.7818314824680299,0.6234898018587334,0,0,0.1527777777777778,6.8,0.3,1,1,0,0,0,0
0.3375228995941133,0.9413173175128471,-0.9749279121818235,-0.2225209339563146,0,0,0.09444444444444444,5.2,0.3,0,1,1,0,0,0
0.3212696616923644,0.9469877530760753,-0.433883739117558,-0.9009688679024191,0,0,0.7,7.6,0.4,1,1,0,0,0,0
0.30492122465628907,0.9523775757303974,0.43388373911755823,-0.900968867902419,0,0,0.33194444444444443,7.1,-0.8,1,0,0,0,0,0
0.288482432880609,0.9574851883550393,0.9749279121818236,-0.22252093395631434,0,0,0.8444444444444444,5.7,-1.3,1,0,0,0,0,0
0.288482432880609,0.9574851883550393,0.9749279121818236,-0.22252093395631434,0,0,0.3236111111111111,5.7,-1.3,1,0,0,0,0,0
0.288482432880609,0.9574851883550393,0.9749279121818236,-0.22252093395631434,0,0,0.10555555555555556,5.7,-1.3,1,0,0,0,0,0
0.255353295116187,0.9668478136052776,0.0,1.0,0,0,0.3638888888888889,0.7,-5.2,1,0,0,1,0,0
0.255353295116187,0.9668478136052776,0.0,1.0,0,0,0.3416666666666667,0.7,-5.2,1,0,0,1,0,0
0.255353295116187,0.9668478136052776,0.0,1.0,0,0,0.225,0.7,-5.2,1,0,0,1,0,0
0.255353295116187,0.9668478136052776,0.0,1.0,0,0,0.15555555555555556,0.7,-5.2,1,0,0,1,0,0
0.255353295116187,0.9668478136052776,0.0,1.0,0,0,0.04722222222222222,0.7,-5.2,1,0,0,1,0,0
0.2051044998686192,0.9787400799669153,-0.433883739117558,-0.9009688679024191,0,0,0.19027777777777777,0.7,-1.7,0,1,0,1,0,0
0.1882267098432442,0.9821256058680006,0.43388373911755823,-0.900968867902419,0,0,0.2375,3.1,-1.4,1,0,0,1,0,0
0.1882267098432442,0.9821256058680006,0.43388373911755823,-0.900968867902419,0,0,0.23333333333333334,3.1,-1.4,1,0,0,1,0,0
0.1712931441814776,0.9852201067560606,0.9749279121818236,-0.22252093395631434,0,0,0.6055555555555555,9.8,1.4,1,0,1,0,0,0
0.13727877211326478,0.9905324521322229,0.0,1.0,0,1,0.6583333333333333,6.8,1.0,1,1,0,0,0,0
0.1202080448993527,0.9927487224577402,-0.7818314824680299,0.6234898018587334,0,0,0.0763888888888889,9.2,0.1,1,0,0,0,0,0
0.10310169744743485,0.9946708199115211,-0.9749279121818235,-0.2225209339563146,0,0,0.9194444444444444,5.6,-1.3,1,0,0,0,0,0
0.10310169744743485,0.9946708199115211,-0.9749279121818235,-0.2225209339563146,0,0,0.5472222222222223,5.6,-1.3,1,0,0,0,0,0
0.10310169744743485,0.9946708199115211,-0.9749279121818235,-0.2225209339563146,0,0,0.2111111111111111,5.6,-1.3,1,0,0,0,0,0
0.10310169744743485,0.9946708199115211,-0.9749279121818235,-0.2225209339563146,0,0,0.11944444444444445,5.6,-1.3,1,0,0,0,0,0
0.10310169744743485,0.9946708199115211,-0.9749279121818235,-0.2225209339563146,0,0,0.09166666666666666,5.6,-1.3,1,0,0,0,0,0
-0.017213356155835285,0.9998518392091162,-0.433883739117558,-0.9009688679024191,0,0,0.5111111111111111,10.2,-1.9,1,1,0,0,0,0
-0.017213356155835285,0.9998518392091162,-0.433883739117558,-0.9009688679024191,0,0,0.5041666666666667,10.2,-1.9,1,1,0,0,0,0
-0.034421611622745804,0.9994074007397048,0.43388373911755823,-0.900968867902419,0,0,0.3055555555555556,4.3,0.0,1,0,0,0,0,0
-0.05161966722325417,0.9986668162884759,0.9749279121818236,-0.22252093395631434,0,0,0.8597222222222223,8.5,3.3,0,1,1,0,0,0
-0.05161966722325417,0.9986668162884759,0.9749279121818236,-0.22252093395631434,0,0,0.2375,8.5,3.3,0,1,1,0,0,0
-0.05161966722325417,0.9986668162884759,0.9749279121818236,-0.22252093395631434,0,0,0.14444444444444443,8.5,3.3,0,1,1,0,0,0
-0.08596479873744671,0.9962981749346077,0.0,1.0,0,0,0.029166666666666667,7.3,-0.8,1,1,0,0,0,0
-0.10310169744743544,0.9946708199115211,-0.7818314824680299,0.6234898018587334,0,0,0.07222222222222222,7.0,-0.1,1,1,0,0,0,0
-0.12020804489935276,0.9927487224577402,-0.9749279121818235,-0.2225209339563146,1,0,0.11527777777777778,16.5,4.2,1,0,0,0,0,0
-0.1372787721132652,0.9905324521322227,-0.433883739117558,-0.9009688679024191,0,1,0.09444444444444444,17.9,5.1,0,1,1,0,0,0
-0.1712931441814778,0.9852201067560606,0.9749279121818236,-0.22252093395631434,0,0,0.20833333333333334,14.5,5.5,1,1,0,0,0,0
-0.20510449986861926,0.9787400799669153,0.0,1.0,0,0,0.5708333333333333,12.5,1.0,1,0,0,0,0,0
-0.20510449986861926,0.9787400799669153,0.0,1.0,0,0,0.08055555555555556,12.5,1.0,1,0,0,0,0,0
-0.22192151300416674,0.9750645322571945,-0.7818314824680299,0.6234898018587334,0,0,0.10277777777777777,6.4,-0.1,0,1,0,1,0,0
-0.23867276600595,0.9711000518829505,-0.9749279121818235,-0.2225209339563146,0,0,0.35555555555555557,5.7,-1.8,1,0,0,1,0,0
-0.32126966169236515,0.9469877530760751,0.0,1.0,0,0,0.14444444444444443,4.0,-0.7,1,0,0,1,0,0
-0.35367612217637207,0.935367949313148,-0.9749279121818235,-0.2225209339563146,0,0,0.3138888888888889,13.0,2.4,1,1,0,0,0,0
-0.36972454289067314,0.9291414114031743,-0.433883739117558,-0.9009688679024191,0,0,0.10416666666666667,8.8,0.3,1,0,0,0,0,0
-0.43277559255043163,0.9015016841318838,0.0,1.0,0,0,0.6555555555555556,15.0,4.5,1,1,0,0,0,0
-0.43277559255043163,0.9015016841318838,0.0,1.0,0,0,0.41388888888888886,15.0,4.5,1,1,0,0,0,0
-0.46355027090285117,0.8860706215341378,-0.9749279121818235,-0.2225209339563146,0,0,0.8736111111111111,11.2,5.8,1,0,0,0,0,0
-0.46355027090285117,0.8860706215341378,-0.9749279121818235,-0.2225209339563146,0,0,0.5861111111111111,11.2,5.8,1,0,0,0,0,0
-0.4787338401157883,0.8779600847008883,-0.433883739117558,-0.9009688679024191,0,0,0.10138888888888889,15.0,6.8,1,1,1,0,0,0
-0.5086709438521041,0.8609610158889945,0.9749279121818236,-0.22252093395631434,0,0,0.19583333333333333,8.3,2.7,1,1,0,0,0,0
-0.5524353131676202,0.8335557718385695,-0.7818314824680299,0.6234898018587334,0,0,0.2013888888888889,10.0,1.1,1,1,0,0,0,0
-0.5667017562911184,0.8239230057575536,-0.9749279121818235,-0.2225209339563146,0,0,0.6638888888888889,7.7,-1.6,0,1,0,0,0,0
-0.594726686960764,0.8039279618328208,0.43388373911755823,-0.900968867902419,1,0,0.05,8.2,2.8,0,1,1,0,0,0
-0.6084768701151264,0.7935716089521472,0.9749279121818236,-0.22252093395631434,0,1,0.13333333333333333,19.2,8.2,1,0,0,0,0,0
-0.6354323008901775,0.7721565844991642,0.0,1.0,0,0,0.7722222222222223,15.0,6.5,1,1,0,0,0,0
-0.6354323008901775,0.7721565844991642,0.0,1.0,0,0,0.6819444444444445,15.0,6.5,1,1,0,0,0,0
-0.6354323008901775,0.7721565844991642,0.0,1.0,0,0,0.44166666666666665,15.0,6.5,1,1,0,0,0,0
-0.6486295610349818,0.7611042586607744,-0.7818314824680299,0.6234898018587334,0,0,0.7138888888888889,9.7,5.4,0,1,1,0,0,0
-0.661634618242279,0.749826401204568,-0.9749279121818235,-0.2225209339563146,0,0,0.5833333333333334,12.8,2.6,1,0,0,0,0,0
-0.661634618242279,0.749826401204568,-0.9749279121818235,-0.2225209339563146,0,0,0.20694444444444443,12.8,2.6,1,0,0,0,0,0
-0.661634618242279,0.749826401204568,-0.9749279121818235,-0.2225209339563146,0,0,0.1638888888888889,12.8,2.6,1,0,0,0,0,0
-0.7236440382959124,0.6901733882429719,0.0,1.0,0,0,0.6333333333333333,18.8,4.8,1,0,0,0,0,0
-0.7236440382959124,0.6901733882429719,0.0,1.0,0,0,0.02361111111111111,18.8,4.8,1,0,0,0,0,0
-0.7354170229639858,0.6776147890466887,-0.7818314824680299,0.6234898018587334,0,0,0.15,17.1,6.2,1,0,0,0,0,0
-0.7469720876965551,0.6648553979642866,-0.9749279121818235,-0.2225209339563146,0,0,0.2875,7.9,3.0,0,0,1,0,0,0
-0.7583058084785625,0.6518989958787125,-0.433883739117558,-0.9009688679024191,0,0,0.23333333333333334,9.0,3.4,0,1,0,0,0,0
-0.780295851070776,0.6254105729852457,0.9749279121818236,-0.22252093395631434,0,0,0.11527777777777778,13.5,3.4,0,1,1,0,0,0
-0.801361088174677,0.5981809144059158,0.0,1.0,0,0,0.6291666666666667,17.1,5.6,1,0,0,0,0,0
-0.8214765533024145,0.5702422926917867,-0.9749279121818235,-0.2225209339563146,0,0,0.8388888888888889,13.3,6.5,1,1,1,0,0,0
-0.8311706263658079,0.5560174366570445,-0.433883739117558,-0.9009688679024191,1,0,0.022222222222222223,16.8,7.5,1,1,0,0,0,0
-0.8406184056344783,0.5416278206559811,0.43388373911755823,-0.900968867902419,0,1,0.7791666666666667,11.7,4.2,1,1,0,0,0,0
-0.8498170915275277,0.5270777086423724,0.9749279121818236,-0.22252093395631434,0,0,0.14166666666666666,12.8,6.2,0,1,1,0,0,0
-0.8674563547295971,0.4975132889071802,0.0,1.0,0,0,0.7638888888888888,15.5,6.2,1,1,0,0,0,0
-0.8674563547295971,0.4975132889071802,0.0,1.0,0,0,0.39861111111111114,15.5,6.2,1,1,0,0,0,0
-0.8674563547295971,0.4975132889071802,0.0,1.0,0,0,0.15416666666666667,15.5,6.2,1,1,0,0,0,0
-0.8758917051442434,0.48250774176121763,-0.7818314824680299,0.6234898018587334,0,0,0.05694444444444444,15.0,8.2,1,1,0,0,0,0
-0.8840675099433637,0.46735921715800205,-0.9749279121818235,-0.2225209339563146,0,0,0.08055555555555556,14.4,8.4,0,1,1,0,0,0
-0.8840675099433637,0.46735921715800205,-0.9749279121818235,-0.2225209339563146,0,0,0.041666666666666664,14.4,8.4,0,1,1,0,0,0
-0.8996308696522434,0.43665123195606387,0.43388373911755823,-0.900968867902419,0,0,0.1736111111111111,25.5,12.8,1,1,0,0,0,0
-0.9209712877166347,0.38963044953078774,0.0,1.0,0,0,0.44305555555555554,17.7,9.1,1,0,0,0,0,0
-0.9209712877166347,0.38963044953078774,0.0,1.0,0,0,0.41388888888888886,17.7,9.1,1,0,0,0,0,0
-0.9209712877166347,0.38963044953078774,0.0,1.0,0,0,0.09305555555555556,17.7,9.1,1,0,0,0,0,0
-0.9275416835791965,0.3737197147904692,-0.7818314824680299,0.6234898018587334,0,0,0.18472222222222223,16.8,6.3,0,1,0,0,0,0
-0.9275416835791965,0.3737197147904692,-0.7818314824680299,0.6234898018587334,0,0,0.09166666666666666,16.8,6.3,0,1,0,0,0,0
-0.9455963874271428,0.3253420847119795,0.43388373911755823,-0.900968867902419,0,0,0.04722222222222222,21.6,12.2,1,1,0,0,0,0
-0.9611297838723007,0.27609697309746883,0.0,1.0,0,0,0.7555555555555555,22.1,10.5,1,0,0,0,0,0
-0.965739937654855,0.25951179706979943,-0.7818314824680299,0.6234898018587334,0,0,0.8611111111111112,21.6,10.9,1,1,0,0,0,0
-0.970063921851507,0.2428497220959358,-0.9749279121818235,-0.2225209339563146,0,0,0.7152777777777778,19.5,7.9,1,0,0,0,0,0
-0.9778483415056567,0.20931464596304886,0.43388373911755823,-0.900968867902419,0,0,0.25416666666666665,21.3,9.9,1,1,0,0,0,0
-0.9813064702716093,0.19245158197082993,0.9749279121818236,-0.22252093395631434,0,0,0.04722222222222222,17.5,10.1,1,1,0,0,0,0
-0.989932495087353,0.14154029521704298,-0.7818314824680299,0.6234898018587334,0,0,0.8541666666666666,20.6,12.4,0,1,1,0,0,0
-0.989932495087353,0.14154029521704298,-0.7818314824680299,0.6234898018587334,0,0,0.7819444444444444,20.6,12.4,0,1,1,0,0,0
-0.989932495087353,0.14154029521704298,-0.7818314824680299,0.6234898018587334,0,0,0.16805555555555557,20.6,12.4,0,1,1,0,0,0
-0.994217906893952,0.10738134666416306,-0.433883739117558,-0.9009688679024191,0,0,0.23333333333333334,25.0,17.9,1,0,0,0,0,0
-0.9973249731081555,0.07309512989807776,0.9749279121818236,-0.22252093395631434,0,0,0.09583333333333334,28.1,16.4,1,1,0,0,0,0
-0.9992500112396835,0.03872228089217399,0.0,1.0,0,0,0.07361111111111111,25.7,17.0,1,0,0,0,0,0
-0.9997685019798909,0.021516097436222233,-0.7818314824680299,0.6234898018587334,0,0,0.1111111111111111,25.0,16.4,1,1,0,0,0,0
-0.9999907397361901,0.004303538296243821,-0.9749279121818235,-0.2225209339563146,0,0,0.7444444444444445,22.3,12.4,1,1,0,0,0,0
-0.9999907397361901,0.004303538296243821,-0.9749279121818235,-0.2225209339563146,0,0,0.3597222222222222,22.3,12.4,1,1,0,0,0,0
-0.9988797155850335,-0.047321388322432316,0.9749279121818236,-0.22252093395631434,0,0,0.22916666666666666,25.2,19.7,0,1,0,0,0,0
-0.9988797155850335,-0.047321388322432316,0.9749279121818236,-0.22252093395631434,0,0,0.043055555555555555,25.2,19.7,0,1,0,0,0,0
-0.9911140639934546,-0.13301470653419636,-0.433883739117558,-0.9009688679024191,1,0,0.8166666666666667,21.7,17.0,0,1,1,0,0,0
-0.9911140639934546,-0.13301470653419636,-0.433883739117558,-0.9009688679024191,1,0,0.3,21.7,17.0,0,1,1,0,0,0
-0.9886775902323404,-0.15005539834465262,0.43388373911755823,-0.900968867902419,0,1,0.3055555555555556,23.1,15.1,1,1,0,0,0,0
-0.9859481499638303,-0.1670516255021195,0.9749279121818236,-0.22252093395631434,0,0,0.22361111111111112,18.2,15.4,0,0,1,0,0,0
-0.9796136916454901,-0.2008905551306353,0.0,1.0,0,1,0.6694444444444444,19.9,18.7,0,0,1,0,0,0
-0.9796136916454901,-0.2008905551306353,0.0,1.0,0,1,0.6097222222222223,19.9,18.7,0,0,1,0,0,0
-0.9796136916454901,-0.2008905551306353,0.0,1.0,0,1,0.06388888888888888,19.9,18.7,0,0,1,0,0,0
-0.9760105506323682,-0.21772323039653224,-0.7818314824680299,0.6234898018587334,0,0,0.8625,26.0,19.7,0,1,1,0,0,0
-0.9760105506323682,-0.21772323039653224,-0.7818314824680299,0.6234898018587334,0,0,0.19305555555555556,26.0,19.7,0,1,1,0,0,0
-0.9721181966290612,-0.23449138957041055,-0.9749279121818235,-0.2225209339563146,0,0,0.20277777777777778,24.8,21.1,0,1,1,0,0,0
-0.9634705485641486,-0.26781430516217486,0.43388373911755823,-0.900968867902419,0,0,0.2125,26.0,18.5,0,1,1,0,0,0
-0.9587178169872964,-0.2843591872810036,0.9749279121818236,-0.22252093395631434,0,0,0.23055555555555557,20.6,18.6,0,0,1,0,0,0
-0.9587178169872964,-0.2843591872810036,0.9749279121818236,-0.22252093395631434,0,0,0.15833333333333333,20.6,18.6,0,0,1,0,0,0
-0.9483615800121716,-0.3171912885891059,0.0,1.0,0,0,0.6625,22.4,20.2,0,1,1,0,0,0
-0.9483615800121716,-0.3171912885891059,0.0,1.0,0,0,0.5458333333333333,22.4,20.2,0,1,1,0,0,0
-0.9307239310379793,-0.3657225234972692,-0.433883739117558,-0.9009688679024191,0,0,0.7680555555555556,25.0,22.0,0,1,1,0,0,0
-0.9307239310379793,-0.3657225234972692,-0.433883739117558,-0.9009688679024191,0,0,0.1625,25.0,22.0,0,1,1,0,0,0
-0.9242907221930934,-0.3816892202666586,0.43388373911755823,-0.900968867902419,0,0,0.6763888888888889,29.5,22.5,0,1,1,0,0,0
-0.9175836260593935,-0.39754281428255656,0.9749279121818236,-0.22252093395631434,0,0,0.26944444444444443,33.0,24.9,1,1,0,0,0,0
-0.9033558023246842,-0.4288919379124841,0.0,1.0,0,0,0.5138888888888888,28.9,23.0,0,1,0,0,0,0
-0.8958392907349089,-0.4443781781046134,-0.7818314824680299,0.6234898018587334,0,0,0.10277777777777777,28.8,22.6,1,0,0,0,0,0
-0.888057322629493,-0.4597327394521046,-0.9749279121818235,-0.2225209339563146,0,0,0.11666666666666667,28.9,21.9,1,1,0,0,0,0
-0.8800122039735356,-0.4749510720670501,-0.433883739117558,-0.9009688679024191,0,0,0.28055555555555556,29.9,22.3,1,0,0,0,0,0
-0.8800122039735356,-0.4749510720670501,-0.433883739117558,-0.9009688679024191,0,0,0.14166666666666666,29.9,22.3,1,0,0,0,0,0
-0.8717063187093217,-0.49002866642905946,0.43388373911755823,-0.900968867902419,0,0,0.7319444444444444,29.0,21.0,1,1,0,0,0,0
-0.8717063187093217,-0.49002866642905946,0.43388373911755823,-0.900968867902419,0,0,0.29305555555555557,29.0,21.0,1,1,0,0,0,0
-0.8717063187093217,-0.49002866642905946,0.43388373911755823,-0.900968867902419,0,0,0.20277777777777778,29.0,21.0,1,1,0,0,0,0
-0.8717063187093217,-0.49002866642905946,0.43388373911755823,-0.900968867902419,0,0,0.1986111111111111,29.0,21.0,1,1,0,0,0,0
-0.8717063187093217,-0.49002866642905946,0.43388373911755823,-0.900968867902419,0,0,0.11805555555555555,29.0,21.0,1,1,0,0,0,0
-0.8717063187093217,-0.49002866642905946,0.43388373911755823,-0.900968867902419,0,0,0.1125,29.0,21.0,1,1,0,0,0,0
-0.8452490573530633,-0.5343725582809785,0.0,1.0,0,0,0.7638888888888888,23.8,19.5,0,1,1,0,0,0
-0.8452490573530633,-0.5343725582809785,0.0,1.0,0,0,0.28888888888888886,23.8,19.5,0,1,1,0,0,0
-0.8452490573530633,-0.5343725582809785,0.0,1.0,0,0,0.175,23.8,19.5,0,1,1,0,0,0
-0.8165380514459157,-0.5772916165517278,-0.433883739117558,-0.9009688679024191,0,0,0.12222222222222222,29.4,23.0,1,1,0,0,0,0
-0.7748840413670406,-0.6321034111873489,0.0,1.0,0,0,0.6236111111111111,35.3,23.3,1,0,0,0,0,0
-0.7748840413670406,-0.6321034111873489,0.0,1.0,0,0,0.09861111111111111,35.3,23.3,1,0,0,0,0,0
-0.7526668275320083,-0.658401584698049,-0.9749279121818235,-0.2225209339563146,0,0,0.7888888888888889,30.6,24.4,1,1,0,0,0,0
-0.7526668275320083,-0.658401584698049,-0.9749279121818235,-0.2225209339563146,0,0,0.12222222222222222,30.6,24.4,1,1,0,0,0,0
-0.7295575540864876,-0.6839194216246105,0.43388373911755823,-0.900968867902419,0,0,0.6902777777777778,33.0,24.9,1,1,1,0,0,0
-0.7295575540864876,-0.6839194216246105,0.43388373911755823,-0.900968867902419,0,0,0.10833333333333334,33.0,24.9,1,1,1,0,0,0
-0.7295575540864876,-0.6839194216246105,0.43388373911755823,-0.900968867902419,0,0,0.09166666666666666,33.0,24.9,1,1,1,0,0,0
-0.6016240632249227,-0.7987793728863648,0.0,1.0,0,0,0.6625,31.3,23.8,1,0,0,0,0,0
-0.6016240632249227,-0.7987793728863648,0.0,1.0,0,0,0.6125,31.3,23.8,1,0,0,0,0,0
-0.6016240632249227,-0.7987793728863648,0.0,1.0,0,0,0.6097222222222223,31.3,23.8,1,0,0,0,0,0
-0.5877852522924734,-0.8090169943749472,-0.7818314824680299,0.6234898018587334,0,0,0.7569444444444444,33.4,24.1,1,0,0,0,0,0
